ApplicationID,CandidateID,JobID,SourcingChannel,ApplicationDate,CurrentStage,RecruitmentCost,Gender,Ethnicity
APP00320,CAND78560,JOB028,Company Website,2025-06-21,Rejected,0,Male,Black
APP00321,CAND14601,JOB024,Indeed,2025-01-29,Rejected,0,Female,White
APP00322,CAND15413,JOB022,Employee Referral,2025-06-11,Withdrawn,0,Female,White
APP00323,CAND49695,JOB032,Recruitment Agency,2025-10-01,Rejected,0,Prefer not to say,White
APP00324,CAND12589,JOB023,LinkedIn,2025-11-08,Withdrawn,15,Female,Asian
APP00325,CAND82265,JOB044,Indeed,2026-02-21,Rejected,0,Male,White
APP00326,CAND19458,JOB011,LinkedIn,2026-01-02,Rejected,15,Female,White
APP00327,CAND70752,JOB014,LinkedIn,2025-03-09,Withdrawn,15,Female,Asian
APP00328,CAND31078,JOB003,LinkedIn,2025-05-24,Rejected,15,Female,Asian
APP00329,CAND89345,JOB022,Company Website,2025-06-01,Rejected,0,Male,White
APP00330,CAND49585,JOB039,Indeed,2026-01-29,Rejected,0,Male,White
APP00331,CAND57427,JOB021,Company Website,2025-01-11,Rejected,0,Male,Asian
APP00332,CAND69185,JOB035,LinkedIn,2025-06-01,Rejected,15,Female,White
APP00333,CAND51581,JOB045,Company Website,2025-05-01,Rejected,0,Female,Asian
APP00334,CAND97477,JOB025,Recruitment Agency,2025-02-14,Withdrawn,0,Female,White
APP00335,CAND45094,JOB040,Indeed,2025-07-08,Withdrawn,0,Female,Hispanic
APP00336,CAND96724,JOB016,Recruitment Agency,2026-04-05,Rejected,0,Male,White
APP00337,CAND30742,JOB019,LinkedIn,2025-10-31,Withdrawn,15,Female,Two or More
APP00338,CAND10693,JOB019,LinkedIn,2025-10-27,Withdrawn,15,Female,Asian
APP00339,CAND42399,JOB032,LinkedIn,2025-09-16,Rejected,15,Female,Asian
APP00340,CAND73372,JOB006,Employee Referral,2025-04-05,Rejected,0,Male,White
APP00341,CAND59554,JOB032,Indeed,2025-09-12,Withdrawn,0,Male,White
APP00342,CAND95553,JOB013,LinkedIn,2025-02-24,Withdrawn,15,Male,Black
APP00343,CAND37341,JOB013,LinkedIn,2025-03-15,Hired,15,Male,Asian
APP00344,CAND67154,JOB021,LinkedIn,2025-01-28,Rejected,15,Male,White
APP00345,CAND61039,JOB031,Indeed,2025-04-13,Withdrawn,0,Male,White
APP00346,CAND46498,JOB027,LinkedIn,2026-04-04,Withdrawn,15,Female,Hispanic
APP00347,CAND55775,JOB041,Company Website,2025-06-27,Rejected,0,Male,White
APP00348,CAND13543,JOB014,Indeed,2025-03-02,Rejected,0,Prefer not to say,White
APP00349,CAND78008,JOB002,Recruitment Agency,2025-05-03,Rejected,0,Male,White
APP00350,CAND10415,JOB045,LinkedIn,2025-05-04,Withdrawn,15,Female,White
APP00351,CAND41368,JOB026,LinkedIn,2025-04-22,Withdrawn,15,Female,Asian
APP00352,CAND39870,JOB009,Company Website,2025-12-09,Hired,0,Female,White
APP00353,CAND24887,JOB004,LinkedIn,2025-11-10,Withdrawn,15,Female,Hispanic
APP00354,CAND92627,JOB042,LinkedIn,2025-04-20,Withdrawn,15,Female,White
APP00355,CAND15972,JOB028,LinkedIn,2025-05-17,Rejected,15,Female,Asian
APP00356,CAND64933,JOB024,LinkedIn,2025-03-02,Rejected,15,Male,White
APP00357,CAND57316,JOB045,Employee Referral,2025-04-01,Rejected,0,Male,Asian
APP00358,CAND60333,JOB020,Indeed,2025-06-26,Withdrawn,0,Female,White
APP00359,CAND46870,JOB036,Indeed,2026-01-09,Rejected,0,Male,Hispanic
APP00360,CAND54859,JOB019,Company Website,2025-10-31,Rejected,0,Male,Hispanic
APP00361,CAND88488,JOB004,LinkedIn,2025-11-24,Rejected,15,Male,Black
APP00362,CAND31414,JOB038,LinkedIn,2025-05-18,Withdrawn,15,Male,Asian
APP00363,CAND52129,JOB045,LinkedIn,2025-04-14,Withdrawn,15,Female,White
APP00364,CAND14290,JOB040,LinkedIn,2025-06-29,Rejected,15,Male,White
APP00365,CAND44130,JOB002,LinkedIn,2025-04-13,Hired,15,Female,White
APP00366,CAND17313,JOB003,LinkedIn,2025-06-10,Withdrawn,15,Male,Hispanic
APP00367,CAND70029,JOB043,Indeed,2025-02-22,Withdrawn,0,Female,Asian
APP00368,CAND93488,JOB031,LinkedIn,2025-04-16,Withdrawn,15,Male,Two or More
APP00369,CAND15888,JOB017,LinkedIn,2025-10-15,Hired,15,Male,Asian
APP00370,CAND73203,JOB032,Indeed,2025-08-27,Rejected,0,Female,Asian
APP00371,CAND71289,JOB029,LinkedIn,2026-01-15,Rejected,15,Male,Hispanic
APP00372,CAND83932,JOB004,LinkedIn,2025-11-20,Rejected,15,Female,Hispanic
APP00373,CAND90882,JOB037,LinkedIn,2025-09-18,Rejected,15,Female,White
APP00374,CAND72703,JOB021,Recruitment Agency,2025-01-23,Rejected,0,Male,White
APP00375,CAND95439,JOB040,LinkedIn,2025-07-18,Withdrawn,15,Male,Two or More
APP00376,CAND98304,JOB007,LinkedIn,2025-10-26,Withdrawn,15,Male,Asian
APP00377,CAND76302,JOB011,Indeed,2026-01-25,Withdrawn,0,Female,Hispanic
APP00378,CAND99410,JOB024,Employee Referral,2025-02-10,Rejected,0,Female,Hispanic
APP00379,CAND22344,JOB012,Indeed,2026-03-13,Withdrawn,0,Male,Asian
APP00380,CAND77891,JOB035,Indeed,2025-06-14,Rejected,0,Female,White
APP00381,CAND23767,JOB024,LinkedIn,2025-02-05,Rejected,15,Female,Hispanic
APP00382,CAND86982,JOB029,LinkedIn,2026-01-06,Rejected,15,Male,White
APP00383,CAND10530,JOB042,LinkedIn,2025-04-08,Rejected,15,Female,White
APP00384,CAND37648,JOB043,Recruitment Agency,2025-03-30,Rejected,0,Male,White
APP00385,CAND11927,JOB024,LinkedIn,2025-02-14,Rejected,15,Male,Black
APP00386,CAND60697,JOB015,LinkedIn,2026-02-10,Hired,15,Male,White
APP00387,CAND55693,JOB031,Indeed,2025-03-23,Withdrawn,0,Female,White
APP00388,CAND90528,JOB021,LinkedIn,2025-02-10,Rejected,15,Female,Asian
APP00389,CAND57511,JOB036,Indeed,2026-01-15,Withdrawn,0,Female,White
APP00390,CAND52898,JOB042,Indeed,2025-04-14,Rejected,0,Male,White
APP00391,CAND98023,JOB026,LinkedIn,2025-05-15,Withdrawn,15,Male,White
APP00392,CAND13879,JOB011,LinkedIn,2026-01-14,Rejected,15,Male,White
APP00393,CAND46994,JOB004,LinkedIn,2025-11-20,Rejected,15,Prefer not to say,Black
APP00394,CAND25203,JOB045,Indeed,2025-04-30,Rejected,0,Male,Asian
APP00395,CAND43688,JOB027,LinkedIn,2026-04-06,Hired,15,Male,White
APP00396,CAND12512,JOB031,Indeed,2025-04-09,Withdrawn,0,Female,White
APP00397,CAND82920,JOB005,LinkedIn,2025-11-14,Rejected,15,Male,Asian
APP00398,CAND41050,JOB024,LinkedIn,2025-02-24,Rejected,15,Male,Asian
APP00399,CAND95265,JOB030,LinkedIn,2026-01-07,Rejected,15,Male,White
APP00400,CAND52967,JOB020,Indeed,2025-07-14,Withdrawn,0,Male,Asian
APP00401,CAND67172,JOB023,LinkedIn,2025-11-08,Withdrawn,15,Female,White
APP00402,CAND73211,JOB042,LinkedIn,2025-04-16,Withdrawn,15,Male,White
APP00403,CAND77484,JOB015,Indeed,2026-03-20,Rejected,0,Male,White
APP00404,CAND64476,JOB010,LinkedIn,2025-11-14,Rejected,15,Female,Asian
APP00405,CAND44062,JOB024,Indeed,2025-02-11,Withdrawn,0,Male,White
APP00406,CAND33039,JOB035,LinkedIn,2025-06-03,Rejected,15,Female,White
APP00407,CAND80440,JOB025,LinkedIn,2025-03-04,Rejected,15,Male,White
APP00408,CAND25565,JOB004,Indeed,2025-11-12,Withdrawn,0,Female,White
APP00409,CAND63570,JOB034,LinkedIn,2025-04-01,Rejected,15,Male,White
APP00410,CAND33519,JOB006,Indeed,2025-04-12,Withdrawn,0,Male,White
APP00411,CAND99218,JOB021,Indeed,2025-01-10,Rejected,0,Male,Asian
APP00412,CAND76572,JOB003,Company Website,2025-05-29,Rejected,0,Male,White
APP00413,CAND54619,JOB027,Company Website,2026-04-20,Rejected,0,Male,White
APP00414,CAND95544,JOB015,Indeed,2026-02-27,Hired,0,Female,Asian
APP00415,CAND17807,JOB036,Indeed,2026-01-02,Hired,0,Female,White
APP00416,CAND17882,JOB009,LinkedIn,2025-11-10,Rejected,15,Female,Asian
APP00417,CAND10029,JOB043,Indeed,2025-03-08,Rejected,0,Male,Asian
APP00418,CAND34718,JOB025,Indeed,2025-03-13,Rejected,0,Male,White
APP00419,CAND25428,JOB009,Indeed,2025-11-25,Rejected,0,Male,White
APP00420,CAND28946,JOB006,LinkedIn,2025-04-11,Hired,15,Non-Binary,White
APP00421,CAND17669,JOB006,Company Website,2025-03-07,Rejected,0,Female,White
APP00422,CAND37802,JOB009,Indeed,2025-12-05,Rejected,0,Male,Black
APP00423,CAND13328,JOB029,Indeed,2026-01-06,Hired,0,Male,White
APP00424,CAND26472,JOB018,LinkedIn,2025-11-02,Withdrawn,15,Prefer not to say,White
APP00425,CAND37955,JOB027,LinkedIn,2026-04-14,Rejected,15,Male,Asian
APP00426,CAND42050,JOB039,LinkedIn,2026-01-18,Withdrawn,15,Female,White
APP00427,CAND89220,JOB024,LinkedIn,2025-02-19,Rejected,15,Male,Asian
APP00428,CAND42992,JOB034,Recruitment Agency,2025-04-08,Rejected,0,Female,White
APP00429,CAND18915,JOB043,LinkedIn,2025-03-03,Rejected,15,Male,White
APP00430,CAND88701,JOB013,Company Website,2025-03-24,Rejected,0,Female,Asian
APP00431,CAND66360,JOB022,Employee Referral,2025-06-13,Rejected,0,Female,Asian
APP00432,CAND92071,JOB030,Recruitment Agency,2026-01-14,Rejected,0,Prefer not to say,Asian
APP00433,CAND86844,JOB020,Indeed,2025-07-11,Rejected,0,Female,Asian
APP00434,CAND42544,JOB044,LinkedIn,2026-02-18,Rejected,15,Female,Asian
APP00435,CAND31471,JOB033,Company Website,2025-02-10,Withdrawn,0,Female,Hispanic
APP00436,CAND99666,JOB032,Indeed,2025-08-30,Rejected,0,Male,White
APP00437,CAND16487,JOB019,Company Website,2025-11-11,Rejected,0,Male,White
APP00438,CAND88002,JOB024,LinkedIn,2025-02-09,Withdrawn,15,Male,White
APP00439,CAND52559,JOB032,Indeed,2025-09-10,Withdrawn,0,Male,White
APP00440,CAND96057,JOB028,LinkedIn,2025-06-08,Withdrawn,15,Male,White
APP00441,CAND39080,JOB028,Indeed,2025-06-06,Rejected,0,Male,Asian
APP00442,CAND80904,JOB040,LinkedIn,2025-07-11,Hired,15,Female,White
APP00443,CAND55680,JOB017,LinkedIn,2025-10-22,Withdrawn,15,Female,Two or More
APP00444,CAND25772,JOB042,LinkedIn,2025-04-16,Rejected,15,Male,White
APP00445,CAND29144,JOB032,LinkedIn,2025-09-04,Withdrawn,15,Male,White
APP00446,CAND84861,JOB012,Indeed,2026-03-22,Rejected,0,Male,White
APP00447,CAND49459,JOB037,Recruitment Agency,2025-08-17,Rejected,0,Male,Asian
APP00448,CAND17928,JOB020,Company Website,2025-07-05,Withdrawn,0,Male,Asian
APP00449,CAND10907,JOB010,LinkedIn,2025-10-31,Rejected,15,Male,Asian
APP00450,CAND19795,JOB013,Indeed,2025-03-04,Withdrawn,0,Female,Asian
APP00451,CAND73092,JOB044,LinkedIn,2026-02-20,Rejected,15,Female,White
APP00452,CAND71240,JOB028,LinkedIn,2025-06-17,Withdrawn,15,Female,Asian
APP00453,CAND67219,JOB009,LinkedIn,2025-12-08,Rejected,15,Male,Asian
APP00454,CAND46108,JOB003,LinkedIn,2025-06-15,Rejected,15,Female,White
APP00455,CAND89908,JOB029,Indeed,2026-01-30,Rejected,0,Female,Hispanic
APP00456,CAND88314,JOB030,Company Website,2026-01-17,Rejected,0,Male,Hispanic
APP00457,CAND25151,JOB021,LinkedIn,2025-02-12,Withdrawn,15,Male,Asian
APP00458,CAND14758,JOB035,LinkedIn,2025-05-16,Hired,15,Non-Binary,White
APP00459,CAND55588,JOB045,LinkedIn,2025-04-09,Withdrawn,15,Male,Hispanic
APP00460,CAND52605,JOB024,Company Website,2025-03-08,Rejected,0,Male,White
APP00461,CAND24287,JOB016,LinkedIn,2026-04-21,Hired,15,Male,Hispanic
APP00462,CAND30704,JOB037,Employee Referral,2025-09-07,Withdrawn,0,Male,Hispanic
APP00463,CAND53915,JOB029,Employee Referral,2025-12-29,Withdrawn,0,Non-Binary,White
APP00464,CAND87831,JOB021,Company Website,2025-01-22,Rejected,0,Male,Asian
APP00465,CAND82681,JOB023,LinkedIn,2025-11-08,Withdrawn,15,Male,White
APP00466,CAND82928,JOB043,Indeed,2025-03-16,Withdrawn,0,Male,White
APP00467,CAND42206,JOB024,Indeed,2025-02-08,Withdrawn,0,Female,White
APP00468,CAND52634,JOB028,LinkedIn,2025-06-09,Withdrawn,15,Female,Asian
APP00469,CAND82195,JOB021,Employee Referral,2025-01-15,Rejected,0,Male,White
APP00470,CAND77117,JOB035,Company Website,2025-05-22,Rejected,0,Male,Asian
APP00471,CAND93725,JOB010,Indeed,2025-11-12,Rejected,0,Male,Asian
APP00472,CAND71776,JOB031,LinkedIn,2025-03-22,Withdrawn,15,Female,White
APP00473,CAND98436,JOB009,Indeed,2025-12-12,Rejected,0,Male,White
APP00474,CAND65155,JOB014,LinkedIn,2025-02-25,Withdrawn,15,Female,Black
APP00475,CAND37141,JOB016,Recruitment Agency,2026-04-13,Hired,26600,Female,White
APP00476,CAND24975,JOB026,LinkedIn,2025-05-06,Withdrawn,15,Prefer not to say,White
APP00477,CAND53953,JOB019,Indeed,2025-10-11,Withdrawn,0,Male,Asian
APP00478,CAND70112,JOB026,Company Website,2025-04-26,Rejected,0,Male,Hispanic
APP00479,CAND97420,JOB018,Employee Referral,2025-11-05,Withdrawn,0,Male,White
APP00480,CAND18752,JOB035,LinkedIn,2025-06-24,Rejected,15,Female,Hispanic
APP00481,CAND37664,JOB041,LinkedIn,2025-07-04,Withdrawn,15,Female,Asian
APP00482,CAND69502,JOB001,Company Website,2025-04-21,Rejected,0,Female,Asian
APP00483,CAND49766,JOB023,LinkedIn,2025-11-17,Withdrawn,15,Female,White
APP00484,CAND56814,JOB037,Recruitment Agency,2025-09-25,Rejected,0,Female,Two or More
APP00485,CAND72309,JOB033,LinkedIn,2025-02-16,Withdrawn,15,Female,White
APP00486,CAND27428,JOB039,LinkedIn,2026-01-14,Withdrawn,15,Female,White
APP00487,CAND67254,JOB006,Company Website,2025-03-21,Rejected,0,Male,White
APP00488,CAND63749,JOB040,LinkedIn,2025-07-17,Rejected,15,Male,White
APP00489,CAND84915,JOB034,Company Website,2025-03-10,Rejected,0,Male,White
APP00490,CAND13534,JOB025,Employee Referral,2025-02-05,Rejected,0,Male,White
APP00491,CAND88780,JOB029,Employee Referral,2026-01-23,Rejected,0,Female,Asian
APP00492,CAND46388,JOB042,LinkedIn,2025-05-07,Hired,15,Female,Black
APP00493,CAND64157,JOB018,Indeed,2025-11-09,Rejected,0,Female,White
APP00494,CAND47210,JOB042,LinkedIn,2025-05-15,Withdrawn,15,Male,Asian
APP00495,CAND37653,JOB027,LinkedIn,2026-04-04,Rejected,15,Female,Asian
APP00496,CAND15877,JOB039,LinkedIn,2026-01-23,Withdrawn,15,Female,White
APP00497,CAND91438,JOB030,Indeed,2025-12-14,Rejected,0,Female,White
APP00498,CAND97142,JOB016,Indeed,2026-04-16,Withdrawn,0,Male,White
APP00499,CAND76935,JOB001,LinkedIn,2025-05-12,Rejected,15,Male,White
APP00500,CAND51813,JOB045,LinkedIn,2025-04-11,Withdrawn,15,Male,White
APP00501,CAND83606,JOB002,Indeed,2025-03-31,Rejected,0,Male,White
APP00502,CAND25395,JOB012,LinkedIn,2026-03-22,Rejected,15,Female,White
APP00503,CAND51357,JOB023,Indeed,2025-11-09,Withdrawn,0,Male,Asian
APP00504,CAND22740,JOB009,Employee Referral,2025-11-12,Rejected,0,Female,White
APP00505,CAND42544,JOB009,LinkedIn,2025-11-20,Rejected,15,Male,Asian
APP00506,CAND71446,JOB043,Company Website,2025-04-05,Rejected,0,Female,Asian
APP00507,CAND86051,JOB043,Company Website,2025-03-26,Rejected,0,Female,Hispanic
APP00508,CAND12070,JOB010,Indeed,2025-10-27,Withdrawn,0,Male,White
APP00509,CAND79700,JOB036,Company Website,2025-12-29,Withdrawn,0,Prefer not to say,Asian
APP00510,CAND72063,JOB021,Indeed,2025-02-03,Rejected,0,Prefer not to say,White
APP00511,CAND30336,JOB037,Company Website,2025-09-06,Withdrawn,0,Male,White
APP00512,CAND54420,JOB013,Company Website,2025-04-03,Withdrawn,0,Male,White
APP00513,CAND56408,JOB007,LinkedIn,2025-10-08,Hired,15,Male,White
APP00514,CAND20376,JOB028,LinkedIn,2025-05-31,Rejected,15,Male,Asian
APP00515,CAND43823,JOB003,Indeed,2025-05-18,Withdrawn,0,Male,Asian
APP00516,CAND14953,JOB031,Recruitment Agency,2025-03-15,Withdrawn,0,Male,White
APP00517,CAND52793,JOB018,LinkedIn,2025-11-01,Withdrawn,15,Male,White
APP00518,CAND66682,JOB043,LinkedIn,2025-03-31,Rejected,15,Female,White
APP00519,CAND96858,JOB038,LinkedIn,2025-05-26,Rejected,15,Male,White
APP00520,CAND28884,JOB028,Company Website,2025-05-29,Withdrawn,0,Male,White
APP00521,CAND41342,JOB029,LinkedIn,2025-12-28,Rejected,15,Female,Asian
APP00522,CAND86615,JOB045,LinkedIn,2025-04-25,Withdrawn,15,Female,White
APP00523,CAND16258,JOB005,Indeed,2025-11-27,Rejected,0,Female,Asian
APP00524,CAND67620,JOB027,Employee Referral,2026-03-30,Rejected,0,Male,White
APP00525,CAND69746,JOB036,Company Website,2025-12-10,Withdrawn,0,Male,Hispanic
APP00526,CAND70891,JOB036,LinkedIn,2026-01-19,Rejected,15,Male,White
APP00527,CAND31264,JOB002,LinkedIn,2025-03-31,Hired,15,Male,Hispanic
APP00528,CAND71580,JOB045,LinkedIn,2025-04-12,Rejected,15,Male,White
APP00529,CAND53147,JOB010,Employee Referral,2025-11-12,Withdrawn,0,Male,White
APP00530,CAND32650,JOB007,LinkedIn,2025-10-15,Hired,15,Female,White
APP00531,CAND66436,JOB009,Company Website,2025-11-25,Rejected,0,Male,Two or More
APP00532,CAND13888,JOB043,Employee Referral,2025-03-11,Rejected,0,Male,Asian
APP00533,CAND55129,JOB037,LinkedIn,2025-09-07,Withdrawn,15,Male,White
APP00534,CAND35698,JOB028,Company Website,2025-05-21,Withdrawn,0,Male,White
APP00535,CAND80847,JOB019,Recruitment Agency,2025-10-18,Rejected,0,Male,White
APP00536,CAND77713,JOB033,Indeed,2025-01-21,Hired,0,Male,White
APP00537,CAND95847,JOB002,Recruitment Agency,2025-04-16,Withdrawn,0,Male,Two or More
APP00538,CAND46671,JOB042,Indeed,2025-05-13,Rejected,0,Female,White
APP00539,CAND27265,JOB044,LinkedIn,2026-02-25,Rejected,15,Male,Black
APP00540,CAND69382,JOB028,Indeed,2025-06-19,Withdrawn,0,Female,White
APP00541,CAND67531,JOB029,Employee Referral,2026-01-13,Withdrawn,0,Female,White
APP00542,CAND67226,JOB025,LinkedIn,2025-02-28,Rejected,15,Non-Binary,White
APP00543,CAND28032,JOB034,Indeed,2025-03-23,Withdrawn,0,Prefer not to say,White
APP00544,CAND17637,JOB037,Indeed,2025-08-23,Withdrawn,0,Male,White
APP00545,CAND90211,JOB041,Employee Referral,2025-06-11,Rejected,0,Female,Asian
APP00546,CAND96170,JOB019,LinkedIn,2025-10-16,Withdrawn,15,Male,Black
APP00547,CAND12700,JOB008,Employee Referral,2025-03-07,Rejected,0,Male,Asian
APP00548,CAND29205,JOB004,Indeed,2025-11-12,Rejected,0,Male,Black
APP00549,CAND36719,JOB043,Employee Referral,2025-03-02,Withdrawn,0,Female,White
APP00550,CAND47235,JOB010,Indeed,2025-11-05,Withdrawn,0,Female,White
APP00551,CAND58826,JOB038,Indeed,2025-05-07,Rejected,0,Female,White
APP00552,CAND69304,JOB012,Indeed,2026-03-13,Withdrawn,0,Male,White
APP00553,CAND14852,JOB009,LinkedIn,2025-11-19,Withdrawn,15,Male,Black
APP00554,CAND37553,JOB005,Company Website,2025-11-11,Withdrawn,0,Male,White
APP00555,CAND92331,JOB043,Company Website,2025-03-01,Withdrawn,0,Female,White
APP00556,CAND91619,JOB006,Company Website,2025-03-14,Rejected,0,Male,Hispanic
APP00557,CAND16395,JOB034,Company Website,2025-04-04,Rejected,0,Male,Asian
APP00558,CAND45690,JOB036,Indeed,2025-12-08,Hired,0,Male,White
APP00559,CAND39590,JOB002,LinkedIn,2025-04-30,Rejected,15,Female,White
APP00560,CAND42229,JOB023,Employee Referral,2025-11-09,Withdrawn,0,Male,Two or More
APP00561,CAND29628,JOB043,Company Website,2025-03-07,Withdrawn,0,Female,Asian
APP00562,CAND98334,JOB014,LinkedIn,2025-02-25,Rejected,15,Male,Black
APP00563,CAND85676,JOB033,LinkedIn,2025-02-21,Withdrawn,15,Female,White
APP00564,CAND54308,JOB040,LinkedIn,2025-07-02,Withdrawn,15,Male,Asian
APP00565,CAND76377,JOB019,Indeed,2025-11-19,Rejected,0,Male,Asian
APP00566,CAND56662,JOB024,LinkedIn,2025-02-07,Withdrawn,15,Male,Black
APP00567,CAND61902,JOB041,LinkedIn,2025-06-22,Rejected,15,Male,White
APP00568,CAND92056,JOB018,Employee Referral,2025-11-04,Withdrawn,0,Male,Asian
APP00569,CAND24407,JOB010,Indeed,2025-11-01,Rejected,0,Male,Asian
APP00570,CAND27665,JOB022,Indeed,2025-06-26,Rejected,0,Male,White
APP00571,CAND93421,JOB035,LinkedIn,2025-06-18,Hired,15,Male,Black
APP00572,CAND41604,JOB044,Employee Referral,2026-01-30,Rejected,0,Male,White
APP00573,CAND72347,JOB042,LinkedIn,2025-04-16,Withdrawn,15,Male,White
APP00574,CAND56132,JOB010,LinkedIn,2025-11-13,Withdrawn,15,Male,White
APP00575,CAND89987,JOB009,LinkedIn,2025-11-20,Withdrawn,15,Non-Binary,White
APP00576,CAND52112,JOB036,Indeed,2026-01-17,Withdrawn,0,Male,Asian
APP00577,CAND88872,JOB014,LinkedIn,2025-03-28,Rejected,15,Female,White
APP00578,CAND75180,JOB031,Company Website,2025-03-30,Rejected,0,Male,White
APP00579,CAND92121,JOB035,Indeed,2025-05-27,Withdrawn,0,Male,White
APP00580,CAND43405,JOB017,Employee Referral,2025-09-30,Rejected,0,Male,Black
APP00581,CAND26734,JOB043,Indeed,2025-03-11,Withdrawn,0,Female,White
APP00582,CAND72442,JOB011,LinkedIn,2025-12-22,Withdrawn,15,Male,Asian
APP00583,CAND68399,JOB026,LinkedIn,2025-05-09,Hired,15,Female,Asian
APP00584,CAND15919,JOB034,LinkedIn,2025-03-20,Withdrawn,15,Female,Asian
APP00585,CAND13122,JOB022,LinkedIn,2025-05-23,Withdrawn,15,Female,White
APP00586,CAND68075,JOB012,LinkedIn,2026-03-26,Withdrawn,15,Male,White
APP00587,CAND80514,JOB001,LinkedIn,2025-04-23,Withdrawn,15,Female,White
APP00588,CAND12834,JOB027,Company Website,2026-05-05,Withdrawn,0,Male,White
APP00589,CAND67253,JOB044,LinkedIn,2026-02-09,Hired,15,Female,Asian
APP00590,CAND19251,JOB035,Recruitment Agency,2025-05-23,Rejected,0,Female,White
APP00591,CAND76783,JOB004,Indeed,2025-10-28,Rejected,0,Female,Asian
APP00592,CAND54810,JOB039,Employee Referral,2026-01-02,Withdrawn,0,Female,White
APP00593,CAND13954,JOB006,LinkedIn,2025-03-08,Withdrawn,15,Male,Black
APP00594,CAND31876,JOB007,LinkedIn,2025-11-10,Hired,15,Male,White
APP00595,CAND35765,JOB030,Employee Referral,2026-01-18,Withdrawn,0,Male,White
APP00596,CAND92570,JOB017,Company Website,2025-10-27,Withdrawn,0,Female,Asian
APP00597,CAND93472,JOB024,LinkedIn,2025-03-08,Rejected,15,Prefer not to say,White
APP00598,CAND49855,JOB038,LinkedIn,2025-06-12,Rejected,15,Non-Binary,White
APP00599,CAND20623,JOB040,Employee Referral,2025-06-26,Rejected,0,Male,White
APP00600,CAND75324,JOB026,Company Website,2025-05-09,Rejected,0,Male,White
APP00601,CAND11662,JOB039,LinkedIn,2025-12-30,Rejected,15,Male,Asian
APP00602,CAND75658,JOB022,LinkedIn,2025-06-06,Rejected,15,Male,Asian
APP00603,CAND31625,JOB005,LinkedIn,2025-12-04,Rejected,15,Male,White
APP00604,CAND13523,JOB018,Company Website,2025-12-03,Rejected,0,Male,White
APP00605,CAND58343,JOB032,Employee Referral,2025-08-28,Rejected,0,Female,Asian
APP00606,CAND33830,JOB024,Company Website,2025-02-22,Rejected,0,Female,Asian
APP00607,CAND33652,JOB033,Employee Referral,2025-01-25,Withdrawn,0,Prefer not to say,Two or More
APP00608,CAND52280,JOB017,Employee Referral,2025-11-05,Rejected,0,Male,Asian
APP00609,CAND12389,JOB038,LinkedIn,2025-05-12,Withdrawn,15,Male,Asian
APP00610,CAND16440,JOB020,LinkedIn,2025-06-14,Withdrawn,15,Female,Asian
APP00611,CAND51969,JOB015,Indeed,2026-02-10,Rejected,0,Female,White
APP00612,CAND40466,JOB036,LinkedIn,2025-12-14,Rejected,15,Male,Asian
APP00613,CAND29118,JOB002,Employee Referral,2025-04-30,Rejected,0,Female,White
APP00614,CAND54649,JOB042,LinkedIn,2025-04-19,Rejected,15,Female,White
APP00615,CAND39644,JOB029,LinkedIn,2026-01-11,Hired,15,Male,White
APP00616,CAND35557,JOB034,LinkedIn,2025-03-29,Rejected,15,Female,Hispanic
APP00617,CAND40968,JOB014,Employee Referral,2025-04-04,Rejected,0,Male,White
APP00618,CAND60727,JOB008,Employee Referral,2025-03-05,Rejected,0,Female,White
APP00619,CAND55279,JOB032,LinkedIn,2025-08-21,Withdrawn,15,Female,Asian
APP00620,CAND54687,JOB045,Recruitment Agency,2025-04-11,Rejected,0,Female,Black
